zone_id,date,traffic_congestion
Z169,2025-02-14,L
Z169,2025-02-15,
Z169,2025-02-16,M
Z169,2025-02-17,M
Z169,2025-02-18,L
Z169,2025-02-19,L
Z169,2025-02-20,L
Z169,2025-02-21,M
Z169,2025-02-22,L
Z169,2025-02-23,L
Z169,2025-02-24,H
Z169,2025-02-25,M
Z169,2025-02-26,M
Z169,2025-02-27,M
Z169,2025-02-28,H
Z169,2025-03-01,M
Z169,2025-03-02,L
Z169,2025-03-03,
Z169,2025-03-04,M
Z169,2025-03-05,M
Z169,2025-03-06,L
Z169,2025-03-07,H
Z169,2025-03-08,M
Z169,2025-03-09,H
Z169,2025-03-10,L
Z169,2025-03-11,L
Z169,2025-03-12,H
Z169,2025-03-13,L
Z169,2025-03-14,L
Z169,2025-03-15,L
Z169,2025-03-16,H
Z169,2025-03-17,L
Z169,2025-03-18,L
Z169,2025-03-19,H
Z169,2025-03-20,H
Z169,2025-03-21,L
Z169,2025-03-22,L
Z169,2025-03-23,M
Z169,2025-03-24,M
Z169,2025-03-25,L
Z169,2025-03-26,H
Z169,2025-03-27,
Z169,2025-03-28,H
Z169,2025-03-29,M
Z169,2025-03-30,M
Z169,2025-03-31,L
Z170,2025-01-01,M
Z170,2025-01-02,L
Z170,2025-01-03,L
Z170,2025-01-04,M
Z170,2025-01-05,M
Z170,2025-01-06,M
Z170,2025-01-07,H
Z170,2025-01-08,L
Z170,2025-01-09,L
Z170,2025-01-10,L
Z170,2025-01-11,M
Z170,2025-01-12,L
Z170,2025-01-13,H
Z170,2025-01-14,M
Z170,2025-01-15,M
Z170,2025-01-16,L
Z170,2025-01-17,M
Z170,2025-01-18,L
Z170,2025-01-19,
Z170,2025-01-20,H
Z170,2025-01-21,L
Z170,2025-01-22,M
Z170,2025-01-23,L
Z170,2025-01-24,M
Z170,2025-01-25,L
Z170,2025-01-26,L
Z170,2025-01-27,H
Z170,2025-01-28,H
Z170,2025-01-29,L
Z170,2025-01-30,M
Z170,2025-01-31,M
Z170,2025-02-01,L
Z170,2025-02-02,L
Z170,2025-02-03,L
Z170,2025-02-04,H
Z170,2025-02-05,M
Z170,2025-02-06,M
Z170,2025-02-07,L
Z170,2025-02-08,H
Z170,2025-02-09,L
Z170,2025-02-10,M
Z170,2025-02-11,M
Z170,2025-02-12,L
Z170,2025-02-13,H
Z170,2025-02-14,L
Z170,2025-02-15,H
Z170,2025-02-16,L
Z170,2025-02-17,
Z170,2025-02-18,
Z170,2025-02-19,
Z170,2025-02-20,
Z170,2025-02-21,H
Z170,2025-02-22,M
Z170,2025-02-23,M
Z170,2025-02-24,L
Z170,2025-02-25,L
Z170,2025-02-26,M
Z170,2025-02-27,H
Z170,2025-02-28,M
Z170,2025-03-01,H
Z170,2025-03-02,L
Z170,2025-03-03,L
Z170,2025-03-04,H
Z170,2025-03-05,M
Z170,2025-03-06,M
Z170,2025-03-07,
Z170,2025-03-08,M
Z170,2025-03-09,M
Z170,2025-03-10,L
Z170,2025-03-11,M
Z170,2025-03-12,M
Z170,2025-03-13,M
Z170,2025-03-14,H
Z170,2025-03-15,M
Z170,2025-03-16,L
Z170,2025-03-17,L
Z170,2025-03-18,M
Z170,2025-03-19,M
Z170,2025-03-20,M
Z170,2025-03-21,H
Z170,2025-03-22,M
Z170,2025-03-23,M
Z170,2025-03-24,M
Z170,2025-03-25,L
Z170,2025-03-26,
Z170,2025-03-27,H
Z170,2025-03-28,H
Z170,2025-03-29,H
Z170,2025-03-30,H
Z170,2025-03-31,M
Z171,2025-01-01,H
Z171,2025-01-02,L
Z171,2025-01-03,M
Z171,2025-01-04,L
Z171,2025-01-05,M
Z171,2025-01-06,M
Z171,2025-01-07,M
Z171,2025-01-08,L
Z171,2025-01-09,
Z171,2025-01-10,L
Z171,2025-01-11,L
Z171,2025-01-12,H
Z171,2025-01-13,
Z171,2025-01-14,H
Z171,2025-01-15,L
Z171,2025-01-16,M
Z171,2025-01-17,L
Z171,2025-01-18,M
Z171,2025-01-19,
Z171,2025-01-20,L
Z171,2025-01-21,
Z171,2025-01-22,L
Z171,2025-01-23,L
Z171,2025-01-24,M
Z171,2025-01-25,L
Z171,2025-01-26,M
Z171,2025-01-27,H
Z171,2025-01-28,L
Z171,2025-01-29,
Z171,2025-01-30,M
Z171,2025-01-31,L
Z171,2025-02-01,H
Z171,2025-02-02,L
Z171,2025-02-03,M
Z171,2025-02-04,H
Z171,2025-02-05,M
Z171,2025-02-06,L
Z171,2025-02-07,M
Z171,2025-02-08,H
Z171,2025-02-09,H
Z171,2025-02-10,L
Z171,2025-02-11,L
Z171,2025-02-12,H
Z171,2025-02-13,L
Z171,2025-02-14,M
Z171,2025-02-15,M
Z171,2025-02-16,H
Z171,2025-02-17,H
Z171,2025-02-18,L
Z171,2025-02-19,L
Z171,2025-02-20,H
Z171,2025-02-21,L
Z171,2025-02-22,M
Z171,2025-02-23,L
Z171,2025-02-24,M
Z171,2025-02-25,M
Z171,2025-02-26,
Z171,2025-02-27,L
Z171,2025-02-28,L
Z171,2025-03-01,M
Z171,2025-03-02,M
Z171,2025-03-03,M
Z171,2025-03-04,
Z171,2025-03-05,M
Z171,2025-03-06,L
Z171,2025-03-07,L
Z171,2025-03-08,L
Z171,2025-03-09,M
Z171,2025-03-10,M
Z171,2025-03-11,L
Z171,2025-03-12,H
Z171,2025-03-13,M
Z171,2025-03-14,L
Z171,2025-03-15,L
Z171,2025-03-16,M
Z171,2025-03-17,M
Z171,2025-03-18,M
Z171,2025-03-19,M
Z171,2025-03-20,M
Z171,2025-03-21,L
Z171,2025-03-22,M
Z171,2025-03-23,H
Z171,2025-03-24,M
Z171,2025-03-25,L
Z171,2025-03-26,L
Z171,2025-03-27,H
Z171,2025-03-28,L
Z171,2025-03-29,M
Z171,2025-03-30,H
Z171,2025-03-31,M
Z172,2025-01-01,M
Z172,2025-01-02,L
Z172,2025-01-03,H
Z172,2025-01-04,H
Z172,2025-01-05,M
Z172,2025-01-06,M
Z172,2025-01-07,L
Z172,2025-01-08,L
Z172,2025-01-09,H
Z172,2025-01-10,M
Z172,2025-01-11,L
Z172,2025-01-12,M
Z172,2025-01-13,M
Z172,2025-01-14,
Z172,2025-01-15,L
Z172,2025-01-16,M
Z172,2025-01-17,M
Z172,2025-01-18,H
Z172,2025-01-19,L
Z172,2025-01-20,L
Z172,2025-01-21,H
Z172,2025-01-22,M
Z172,2025-01-23,L
Z172,2025-01-24,M
Z172,2025-01-25,H
Z172,2025-01-26,M
Z172,2025-01-27,
Z172,2025-01-28,M
Z172,2025-01-29,M
Z172,2025-01-30,M
Z172,2025-01-31,M
Z172,2025-02-01,H
Z172,2025-02-02,M
Z172,2025-02-03,M
Z172,2025-02-04,L
Z172,2025-02-05,M
Z172,2025-02-06,L
Z172,2025-02-07,L
Z172,2025-02-08,H
Z172,2025-02-09,M
Z172,2025-02-10,M
Z172,2025-02-11,L
Z172,2025-02-12,L
Z172,2025-02-13,L
Z172,2025-02-14,L
Z172,2025-02-15,L
Z172,2025-02-16,L
Z172,2025-02-17,H
Z172,2025-02-18,H
Z172,2025-02-19,M
Z172,2025-02-20,L
Z172,2025-02-21,H
Z172,2025-02-22,H
Z172,2025-02-23,L
Z172,2025-02-24,L
Z172,2025-02-25,L
Z172,2025-02-26,M
Z172,2025-02-27,M
Z172,2025-02-28,M
Z172,2025-03-01,L
Z172,2025-03-02,L
Z172,2025-03-03,L
Z172,2025-03-04,L
Z172,2025-03-05,M
Z172,2025-03-06,L
Z172,2025-03-07,L
Z172,2025-03-08,L
Z172,2025-03-09,L
Z172,2025-03-10,L
Z172,2025-03-11,M
Z172,2025-03-12,H
Z172,2025-03-13,H
Z172,2025-03-14,
Z172,2025-03-15,L
Z172,2025-03-16,H
Z172,2025-03-17,L
Z172,2025-03-18,L
Z172,2025-03-19,H
Z172,2025-03-20,H
Z172,2025-03-21,
Z172,2025-03-22,M
Z172,2025-03-23,M
Z172,2025-03-24,L
Z172,2025-03-25,L
Z172,2025-03-26,M
Z172,2025-03-27,M
Z172,2025-03-28,M
Z172,2025-03-29,M
Z172,2025-03-30,H
Z172,2025-03-31,L
Z173,2025-01-01,M
Z173,2025-01-02,L
Z173,2025-01-03,M
Z173,2025-01-04,M
Z173,2025-01-05,L
Z173,2025-01-06,L
Z173,2025-01-07,H
Z173,2025-01-08,H
Z173,2025-01-09,M
Z173,2025-01-10,L
Z173,2025-01-11,
Z173,2025-01-12,M
Z173,2025-01-13,
Z173,2025-01-14,L
Z173,2025-01-15,L
Z173,2025-01-16,M
Z173,2025-01-17,M
Z173,2025-01-18,M
Z173,2025-01-19,M
Z173,2025-01-20,L
Z173,2025-01-21,M
Z173,2025-01-22,L
Z173,2025-01-23,H
Z173,2025-01-24,L
Z173,2025-01-25,M
Z173,2025-01-26,M
Z173,2025-01-27,M
Z173,2025-01-28,L
Z173,2025-01-29,L
Z173,2025-01-30,H
Z173,2025-01-31,M
Z173,2025-02-01,
Z173,2025-02-02,M
Z173,2025-02-03,L
Z173,2025-02-04,M
Z173,2025-02-05,L
Z173,2025-02-06,H
Z173,2025-02-07,M
Z173,2025-02-08,H
Z173,2025-02-09,M
Z173,2025-02-10,H
Z173,2025-02-11,
Z173,2025-02-12,L
Z173,2025-02-13,M
Z173,2025-02-14,L
Z173,2025-02-15,M
Z173,2025-02-16,H
Z173,2025-02-17,L
Z173,2025-02-18,H
Z173,2025-02-19,L
Z173,2025-02-20,M
Z173,2025-02-21,L
Z173,2025-02-22,L
Z173,2025-02-23,H
Z173,2025-02-24,L
Z173,2025-02-25,M
Z173,2025-02-26,M
Z173,2025-02-27,M
Z173,2025-02-28,M
Z173,2025-03-01,M
Z173,2025-03-02,M
Z173,2025-03-03,L
Z173,2025-03-04,L
Z173,2025-03-05,L
Z173,2025-03-06,M
Z173,2025-03-07,L
Z173,2025-03-08,H
Z173,2025-03-09,
Z173,2025-03-10,L
Z173,2025-03-11,L
Z173,2025-03-12,L
Z173,2025-03-13,
Z173,2025-03-14,L
Z173,2025-03-15,H
Z173,2025-03-16,M
Z173,2025-03-17,H
Z173,2025-03-18,
Z173,2025-03-19,M
Z173,2025-03-20,H
Z173,2025-03-21,
Z173,2025-03-22,M
Z173,2025-03-23,M
Z173,2025-03-24,L
Z173,2025-03-25,H
Z173,2025-03-26,H
Z173,2025-03-27,L
Z173,2025-03-28,L
Z173,2025-03-29,H
Z173,2025-03-30,L
Z173,2025-03-31,
Z174,2025-01-01,H
Z174,2025-01-02,M
Z174,2025-01-03,M
Z174,2025-01-04,H
Z174,2025-01-05,L
Z174,2025-01-06,
Z174,2025-01-07,M
Z174,2025-01-08,M
Z174,2025-01-09,L
Z174,2025-01-10,M
Z174,2025-01-11,H
Z174,2025-01-12,H
Z174,2025-01-13,L
Z174,2025-01-14,H
Z174,2025-01-15,L
Z174,2025-01-16,M
Z174,2025-01-17,M
Z174,2025-01-18,L
Z174,2025-01-19,M
Z174,2025-01-20,M
Z174,2025-01-21,M
Z174,2025-01-22,L
Z174,2025-01-23,H
Z174,2025-01-24,L
Z174,2025-01-25,M
Z174,2025-01-26,L
Z174,2025-01-27,L
Z174,2025-01-28,H
Z174,2025-01-29,H
Z174,2025-01-30,M
Z174,2025-01-31,H
Z174,2025-02-01,H
Z174,2025-02-02,M
Z174,2025-02-03,L
Z174,2025-02-04,M
Z174,2025-02-05,H
Z174,2025-02-06,L
Z174,2025-02-07,M
Z174,2025-02-08,M
Z174,2025-02-09,L
Z174,2025-02-10,L
Z174,2025-02-11,M
Z174,2025-02-12,M
Z174,2025-02-13,H
Z174,2025-02-14,M
Z174,2025-02-15,L
Z174,2025-02-16,H
Z174,2025-02-17,M
Z174,2025-02-18,M
Z174,2025-02-19,L
Z174,2025-02-20,M
Z174,2025-02-21,M
Z174,2025-02-22,H
Z174,2025-02-23,L
Z174,2025-02-24,M
Z174,2025-02-25,M
Z174,2025-02-26,M
Z174,2025-02-27,M
Z174,2025-02-28,M
Z174,2025-03-01,L
Z174,2025-03-02,M
Z174,2025-03-03,M
Z174,2025-03-04,H
Z174,2025-03-05,H
Z174,2025-03-06,M
Z174,2025-03-07,L
Z174,2025-03-08,
Z174,2025-03-09,H
Z174,2025-03-10,H
Z174,2025-03-11,M
Z174,2025-03-12,M
Z174,2025-03-13,H
Z174,2025-03-14,M
Z174,2025-03-15,M
Z174,2025-03-16,L
Z174,2025-03-17,M
Z174,2025-03-18,L
Z174,2025-03-19,L
Z174,2025-03-20,L
Z174,2025-03-21,M
Z174,2025-03-22,L
Z174,2025-03-23,L
Z174,2025-03-24,L
Z174,2025-03-25,M
Z174,2025-03-26,L
Z174,2025-03-27,M
Z174,2025-03-28,M
Z174,2025-03-29,H
Z174,2025-03-30,H
Z174,2025-03-31,L
Z175,2025-01-01,H
Z175,2025-01-02,M
Z175,2025-01-03,M
Z175,2025-01-04,L
Z175,2025-01-05,H
Z175,2025-01-06,L
Z175,2025-01-07,L
Z175,2025-01-08,L
Z175,2025-01-09,L
Z175,2025-01-10,H
Z175,2025-01-11,
Z175,2025-01-12,M
Z175,2025-01-13,M
Z175,2025-01-14,L
Z175,2025-01-15,M
Z175,2025-01-16,
Z175,2025-01-17,M
Z175,2025-01-18,L
Z175,2025-01-19,M
Z175,2025-01-20,M
Z175,2025-01-21,L
Z175,2025-01-22,L
Z175,2025-01-23,M
Z175,2025-01-24,M
Z175,2025-01-25,L
Z175,2025-01-26,H
Z175,2025-01-27,M
Z175,2025-01-28,M
Z175,2025-01-29,
Z175,2025-01-30,L
Z175,2025-01-31,M
Z175,2025-02-01,M
Z175,2025-02-02,M
Z175,2025-02-03,M
Z175,2025-02-04,
Z175,2025-02-05,H
Z175,2025-02-06,M
Z175,2025-02-07,L
Z175,2025-02-08,M
Z175,2025-02-09,L
Z175,2025-02-10,H
Z175,2025-02-11,L
Z175,2025-02-12,M
Z175,2025-02-13,H
Z175,2025-02-14,
Z175,2025-02-15,M
Z175,2025-02-16,M
Z175,2025-02-17,L
Z175,2025-02-18,M
Z175,2025-02-19,M
Z175,2025-02-20,M
Z175,2025-02-21,M
Z175,2025-02-22,L
Z175,2025-02-23,M
Z175,2025-02-24,M
Z175,2025-02-25,L
Z175,2025-02-26,L
Z175,2025-02-27,M
Z175,2025-02-28,M
Z175,2025-03-01,M
Z175,2025-03-02,M
Z175,2025-03-03,L
Z175,2025-03-04,L
Z175,2025-03-05,
Z175,2025-03-06,L
Z175,2025-03-07,H
Z175,2025-03-08,H
Z175,2025-03-09,M
Z175,2025-03-10,L
Z175,2025-03-11,H
Z175,2025-03-12,M
Z175,2025-03-13,M
Z175,2025-03-14,
Z175,2025-03-15,M
Z175,2025-03-16,L
Z175,2025-03-17,L
Z175,2025-03-18,L
Z175,2025-03-19,L
Z175,2025-03-20,
Z175,2025-03-21,M
Z175,2025-03-22,H
Z175,2025-03-23,L
Z175,2025-03-24,L
Z175,2025-03-25,H
Z175,2025-03-26,M
Z175,2025-03-27,M
Z175,2025-03-28,L
Z175,2025-03-29,M
Z175,2025-03-30,L
Z175,2025-03-31,M
Z176,2025-01-01,L
Z176,2025-01-02,L
Z176,2025-01-03,H
Z176,2025-01-04,L
Z176,2025-01-05,H
Z176,2025-01-06,L
Z176,2025-01-07,H
Z176,2025-01-08,L
Z176,2025-01-09,M
Z176,2025-01-10,M
Z176,2025-01-11,L
Z176,2025-01-12,M
Z176,2025-01-13,H
Z176,2025-01-14,M
Z176,2025-01-15,L
Z176,2025-01-16,M
Z176,2025-01-17,L
Z176,2025-01-18,L
Z176,2025-01-19,L
Z176,2025-01-20,L
Z176,2025-01-21,H
Z176,2025-01-22,M
Z176,2025-01-23,M
Z176,2025-01-24,H
Z176,2025-01-25,L
Z176,2025-01-26,M
Z176,2025-01-27,H
Z176,2025-01-28,M
Z176,2025-01-29,M
Z176,2025-01-30,M
Z176,2025-01-31,M
Z176,2025-02-01,L
Z176,2025-02-02,L
Z176,2025-02-03,L
Z176,2025-02-04,H
Z176,2025-02-05,M
Z176,2025-02-06,M
Z176,2025-02-07,M
Z176,2025-02-08,H
Z176,2025-02-09,L
Z176,2025-02-10,H
Z176,2025-02-11,L
Z176,2025-02-12,L
Z176,2025-02-13,L
Z176,2025-02-14,L
Z176,2025-02-15,
Z176,2025-02-16,L
Z176,2025-02-17,L
Z176,2025-02-18,H
Z176,2025-02-19,L
Z176,2025-02-20,M
Z176,2025-02-21,M
Z176,2025-02-22,L
Z176,2025-02-23,H
Z176,2025-02-24,M
Z176,2025-02-25,H
Z176,2025-02-26,H
Z176,2025-02-27,M
Z176,2025-02-28,
Z176,2025-03-01,M
Z176,2025-03-02,L
Z176,2025-03-03,L
Z176,2025-03-04,M
Z176,2025-03-05,L
Z176,2025-03-06,L
Z176,2025-03-07,M
Z176,2025-03-08,L
Z176,2025-03-09,M
Z176,2025-03-10,M
Z176,2025-03-11,M
Z176,2025-03-12,M
Z176,2025-03-13,L
Z176,2025-03-14,M
Z176,2025-03-15,L
Z176,2025-03-16,L
Z176,2025-03-17,M
Z176,2025-03-18,L
Z176,2025-03-19,L
Z176,2025-03-20,M
Z176,2025-03-21,M
Z176,2025-03-22,L
Z176,2025-03-23,H
Z176,2025-03-24,M
Z176,2025-03-25,L
Z176,2025-03-26,M
Z176,2025-03-27,H
Z176,2025-03-28,M
Z176,2025-03-29,
Z176,2025-03-30,L
Z176,2025-03-31,M
Z177,2025-01-01,L
Z177,2025-01-02,L
Z177,2025-01-03,H
Z177,2025-01-04,M
Z177,2025-01-05,M
Z177,2025-01-06,L
Z177,2025-01-07,L
Z177,2025-01-08,L
Z177,2025-01-09,M
Z177,2025-01-10,M
Z177,2025-01-11,
Z177,2025-01-12,M
Z177,2025-01-13,M
Z177,2025-01-14,L
Z177,2025-01-15,
Z177,2025-01-16,H
Z177,2025-01-17,M
Z177,2025-01-18,M
Z177,2025-01-19,L
Z177,2025-01-20,M
Z177,2025-01-21,L
Z177,2025-01-22,M
Z177,2025-01-23,H
Z177,2025-01-24,L
Z177,2025-01-25,
Z177,2025-01-26,H
Z177,2025-01-27,M
Z177,2025-01-28,L
Z177,2025-01-29,M
Z177,2025-01-30,
Z177,2025-01-31,L
Z177,2025-02-01,M
Z177,2025-02-02,
Z177,2025-02-03,M
Z177,2025-02-04,L
Z177,2025-02-05,L
Z177,2025-02-06,H
Z177,2025-02-07,M
Z177,2025-02-08,H
Z177,2025-02-09,L
Z177,2025-02-10,L
Z177,2025-02-11,L
Z177,2025-02-12,L
Z177,2025-02-13,H
Z177,2025-02-14,H
Z177,2025-02-15,
Z177,2025-02-16,M
Z177,2025-02-17,M
Z177,2025-02-18,L
Z177,2025-02-19,H
Z177,2025-02-20,M
Z177,2025-02-21,L
Z177,2025-02-22,M
Z177,2025-02-23,L
Z177,2025-02-24,L
Z177,2025-02-25,M
Z177,2025-02-26,L
Z177,2025-02-27,L
Z177,2025-02-28,L
Z177,2025-03-01,L
Z177,2025-03-02,M
Z177,2025-03-03,H
Z177,2025-03-04,M
Z177,2025-03-05,M
Z177,2025-03-06,H
Z177,2025-03-07,L
Z177,2025-03-08,M
Z177,2025-03-09,M
Z177,2025-03-10,M
Z177,2025-03-11,H
Z177,2025-03-12,M
Z177,2025-03-13,L
Z177,2025-03-14,L
Z177,2025-03-15,H
Z177,2025-03-16,H
Z177,2025-03-17,M
Z177,2025-03-18,M
Z177,2025-03-19,L
Z177,2025-03-20,L
Z177,2025-03-21,H
Z177,2025-03-22,L
Z177,2025-03-23,L
Z177,2025-03-24,L
Z177,2025-03-25,H
Z177,2025-03-26,M
Z177,2025-03-27,M
Z177,2025-03-28,L
Z177,2025-03-29,L
Z177,2025-03-30,L
Z177,2025-03-31,H
Z178,2025-01-01,L
Z178,2025-01-02,
Z178,2025-01-03,H
Z178,2025-01-04,M
Z178,2025-01-05,H
Z178,2025-01-06,M
Z178,2025-01-07,L
Z178,2025-01-08,L
Z178,2025-01-09,H
Z178,2025-01-10,
Z178,2025-01-11,M
Z178,2025-01-12,L
Z178,2025-01-13,
Z178,2025-01-14,M
Z178,2025-01-15,H
Z178,2025-01-16,L
Z178,2025-01-17,L
Z178,2025-01-18,
Z178,2025-01-19,L
Z178,2025-01-20,M
Z178,2025-01-21,L
Z178,2025-01-22,M
Z178,2025-01-23,M
Z178,2025-01-24,L
Z178,2025-01-25,L
Z178,2025-01-26,M
Z178,2025-01-27,L
Z178,2025-01-28,L
Z178,2025-01-29,M
Z178,2025-01-30,M
Z178,2025-01-31,M
Z178,2025-02-01,H
Z178,2025-02-02,
Z178,2025-02-03,M
Z178,2025-02-04,H
Z178,2025-02-05,M
Z178,2025-02-06,H
Z178,2025-02-07,
Z178,2025-02-08,L
Z178,2025-02-09,M
Z178,2025-02-10,L
Z178,2025-02-11,M
Z178,2025-02-12,L
Z178,2025-02-13,H
Z178,2025-02-14,H
Z178,2025-02-15,M
Z178,2025-02-16,M
Z178,2025-02-17,L
Z178,2025-02-18,L
Z178,2025-02-19,H
Z178,2025-02-20,H
Z178,2025-02-21,M
Z178,2025-02-22,L
Z178,2025-02-23,L
Z178,2025-02-24,M
Z178,2025-02-25,L
Z178,2025-02-26,M
Z178,2025-02-27,H
Z178,2025-02-28,L
Z178,2025-03-01,M
Z178,2025-03-02,M
Z178,2025-03-03,L
Z178,2025-03-04,M
Z178,2025-03-05,L
Z178,2025-03-06,M
Z178,2025-03-07,L
Z178,2025-03-08,L
Z178,2025-03-09,
Z178,2025-03-10,L
Z178,2025-03-11,M
Z178,2025-03-12,L
Z178,2025-03-13,H
Z178,2025-03-14,H
Z178,2025-03-15,L
Z178,2025-03-16,L
Z178,2025-03-17,L
Z178,2025-03-18,L
Z178,2025-03-19,M
Z178,2025-03-20,L
Z178,2025-03-21,L
Z178,2025-03-22,H
Z178,2025-03-23,L
Z178,2025-03-24,L
Z178,2025-03-25,M
Z178,2025-03-26,H
Z178,2025-03-27,H
Z178,2025-03-28,M
Z178,2025-03-29,L
Z178,2025-03-30,M
Z178,2025-03-31,M
Z179,2025-01-01,H
Z179,2025-01-02,H
Z179,2025-01-03,M
Z179,2025-01-04,L
Z179,2025-01-05,L
Z179,2025-01-06,L
Z179,2025-01-07,L
Z179,2025-01-08,L
Z179,2025-01-09,
Z179,2025-01-10,M
Z179,2025-01-11,M
Z179,2025-01-12,
Z179,2025-01-13,M
Z179,2025-01-14,L
Z179,2025-01-15,L
Z179,2025-01-16,M
Z179,2025-01-17,L
Z179,2025-01-18,L
Z179,2025-01-19,H
Z179,2025-01-20,H
Z179,2025-01-21,L
Z179,2025-01-22,L
Z179,2025-01-23,L
Z179,2025-01-24,L
Z179,2025-01-25,H
Z179,2025-01-26,L
Z179,2025-01-27,M
Z179,2025-01-28,L
Z179,2025-01-29,L
Z179,2025-01-30,M
Z179,2025-01-31,M
Z179,2025-02-01,M
Z179,2025-02-02,M
Z179,2025-02-03,M
Z179,2025-02-04,H
Z179,2025-02-05,L
Z179,2025-02-06,H
Z179,2025-02-07,L
Z179,2025-02-08,L
Z179,2025-02-09,L
Z179,2025-02-10,L
Z179,2025-02-11,M
Z179,2025-02-12,M
Z179,2025-02-13,M
Z179,2025-02-14,M
Z179,2025-02-15,M
Z179,2025-02-16,L
Z179,2025-02-17,M
Z179,2025-02-18,M
Z179,2025-02-19,L
Z179,2025-02-20,L
Z179,2025-02-21,L
Z179,2025-02-22,L
Z179,2025-02-23,H
Z179,2025-02-24,L
Z179,2025-02-25,M
Z179,2025-02-26,M
Z179,2025-02-27,M
Z179,2025-02-28,M
Z179,2025-03-01,H
Z179,2025-03-02,M
Z179,2025-03-03,
Z179,2025-03-04,L
Z179,2025-03-05,L
Z179,2025-03-06,L
Z179,2025-03-07,M
Z179,2025-03-08,H
Z179,2025-03-09,L
Z179,2025-03-10,M
Z179,2025-03-11,L
Z179,2025-03-12,L
Z179,2025-03-13,M
Z179,2025-03-14,H
Z179,2025-03-15,L
Z179,2025-03-16,L
Z179,2025-03-17,H
Z179,2025-03-18,H
Z179,2025-03-19,L
Z179,2025-03-20,H
Z179,2025-03-21,H
Z179,2025-03-22,L
Z179,2025-03-23,L
Z179,2025-03-24,H
Z179,2025-03-25,M
Z179,2025-03-26,M
Z179,2025-03-27,L
Z179,2025-03-28,M
Z179,2025-03-29,M
Z179,2025-03-30,H
Z179,2025-03-31,H
Z180,2025-01-01,L
Z180,2025-01-02,H
Z180,2025-01-03,L
Z180,2025-01-04,L
Z180,2025-01-05,M
Z180,2025-01-06,M
Z180,2025-01-07,M
Z180,2025-01-08,L
Z180,2025-01-09,L
Z180,2025-01-10,
Z180,2025-01-11,L
Z180,2025-01-12,L
Z180,2025-01-13,M
Z180,2025-01-14,H
Z180,2025-01-15,H
Z180,2025-01-16,M
Z180,2025-01-17,H
Z180,2025-01-18,L
Z180,2025-01-19,L
Z180,2025-01-20,L
Z180,2025-01-21,H
Z180,2025-01-22,H
Z180,2025-01-23,L
Z180,2025-01-24,
Z180,2025-01-25,M
Z180,2025-01-26,H
Z180,2025-01-27,L
Z180,2025-01-28,M
Z180,2025-01-29,L
Z180,2025-01-30,H
Z180,2025-01-31,M
Z180,2025-02-01,
Z180,2025-02-02,M
Z180,2025-02-03,L
Z180,2025-02-04,L
Z180,2025-02-05,M
Z180,2025-02-06,M
Z180,2025-02-07,M
Z180,2025-02-08,M
Z180,2025-02-09,H
Z180,2025-02-10,H
Z180,2025-02-11,M
Z180,2025-02-12,M
Z180,2025-02-13,L
Z180,2025-02-14,L
Z180,2025-02-15,L
Z180,2025-02-16,L
Z180,2025-02-17,M
Z180,2025-02-18,M
Z180,2025-02-19,L
Z180,2025-02-20,M
Z180,2025-02-21,H
Z180,2025-02-22,M
Z180,2025-02-23,
Z180,2025-02-24,L
Z180,2025-02-25,L
Z180,2025-02-26,M
Z180,2025-02-27,M
Z180,2025-02-28,M
Z180,2025-03-01,
Z180,2025-03-02,H
Z180,2025-03-03,M
Z180,2025-03-04,H
Z180,2025-03-05,M
Z180,2025-03-06,L
Z180,2025-03-07,H
Z180,2025-03-08,L
Z180,2025-03-09,H
Z180,2025-03-10,H
Z180,2025-03-11,M
Z180,2025-03-12,M
Z180,2025-03-13,H
Z180,2025-03-14,L
Z180,2025-03-15,M
Z180,2025-03-16,L
Z180,2025-03-17,H
Z180,2025-03-18,H
Z180,2025-03-19,H
Z180,2025-03-20,H
Z180,2025-03-21,H
Z180,2025-03-22,H
Z180,2025-03-23,M
Z180,2025-03-24,L
Z180,2025-03-25,M
Z180,2025-03-26,M
Z180,2025-03-27,L
Z180,2025-03-28,M
Z180,2025-03-29,M
Z180,2025-03-30,L
Z180,2025-03-31,H
Z181,2025-01-01,M
Z181,2025-01-02,H
Z181,2025-01-03,L
Z181,2025-01-04,H
Z181,2025-01-05,M
Z181,2025-01-06,M
Z181,2025-01-07,L
Z181,2025-01-08,M
Z181,2025-01-09,L
Z181,2025-01-10,M
Z181,2025-01-11,L
Z181,2025-01-12,L
Z181,2025-01-13,M
Z181,2025-01-14,L
Z181,2025-01-15,
Z181,2025-01-16,H
Z181,2025-01-17,M
Z181,2025-01-18,L
Z181,2025-01-19,L
Z181,2025-01-20,M
Z181,2025-01-21,H
Z181,2025-01-22,M
Z181,2025-01-23,M
Z181,2025-01-24,L
Z181,2025-01-25,L
Z181,2025-01-26,M
Z181,2025-01-27,L
Z181,2025-01-28,L
Z181,2025-01-29,
Z181,2025-01-30,
Z181,2025-01-31,M
Z181,2025-02-01,M
Z181,2025-02-02,M
Z181,2025-02-03,
Z181,2025-02-04,M
Z181,2025-02-05,L
Z181,2025-02-06,L
Z181,2025-02-07,
Z181,2025-02-08,M
Z181,2025-02-09,L
Z181,2025-02-10,M
Z181,2025-02-11,L
Z181,2025-02-12,H
Z181,2025-02-13,M
Z181,2025-02-14,H
